track_id,title,artist,audio_file_path,genre,mood,bpm,energy
TRK23223725,Boogie Wonderland (feat. The Emotions),"Earth, Wind & Fire",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/cf/a7/b6/cfa7b62e-cb5a-4995-1aa5-cecf8caddb25/mzaf_13942702126647880737.plus.aac.p.m4a,Funk,,,
TRK56444994,Let's Groove,"Earth, Wind & Fire",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/01/e1/1d/01e11dba-fbf8-a285-339a-f025e6f51bd8/mzaf_1898937570148182905.plus.aac.p.m4a,Funk,,,
TRK84267887,Healing Solfeggio -Healing Ambient-,Sleepy Nuts,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/ce/17/b8/ce17b80d-dee8-3ec0-5a88-b28d1b318b8a/mzaf_4499392376536421683.plus.aac.p.m4a,Ambient,,,
TRK80400604,Super Deep Sleep Ambient Gentle Tones That Promote Natural Sleep (Binaural Beats,Sleepy Nuts,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/7c/1d/d5/7c1dd525-8d62-77db-ba0e-db9db25f00ad/mzaf_16752217295096664826.plus.aac.p.m4a,Ambient,,,
TRK83664598,Super Deep Sleep Ambient Gentle Tones That Promote Natural Sleep (Binaural Beats,Sleepy Nuts,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/0e/5c/2b/0e5c2b22-23f6-0041-f243-473bad492de1/mzaf_16365641324191592698.plus.aac.p.m4a,Ambient,,,
TRK84267877,Solfeggio to Sleep in 3 Minutes -Healing Ambient-,Sleepy Nuts,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/51/8d/77/518d77d3-f209-3062-4365-1c6412c7b722/mzaf_4548282441604104174.plus.aac.p.m4a,Ambient,,,
TRK84267892,Solfeggio That Melts Your Brain -Healing Ambient-,Sleepy Nuts,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/b6/7c/76/b67c76be-ad68-769a-faa3-6c3a7a35d2bf/mzaf_1917247003259314295.plus.aac.p.m4a,Ambient,,,
TRK84268139,Super Deep Sleep Solfeggio -Healing Ambient-,Sleepy Nuts,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/b5/88/dc/b588dc2b-6c4a-ef28-7654-102535f091e9/mzaf_5754995771659787134.plus.aac.p.m4a,Ambient,,,
TRK85421504,Saxophone Sunset Grooves,FM STAR,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/16/1a/01/161a0117-4258-6537-9e30-9c01126cb86a/mzaf_7558295512169893743.plus.aac.p.m4a,Ambient,,,
TRK85421505,Mellow Saxophone Whispers,FM STAR,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/82/a3/27/82a32768-5f0e-6be3-7719-428d0ae52807/mzaf_10424571997720475906.plus.aac.p.m4a,Ambient,,,
TRK40826614,Centuries,Fall Out Boy,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/99/23/d3/9923d3ac-5cac-79d1-4a77-ec8fb7499b2b/mzaf_9922251089879156208.plus.aac.p.m4a,Punk,,,
TRK84954529,This Is Gospel,Panic! At the Disco,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/d8/68/94/d868944c-d8ff-c02b-0cea-024c515cb18e/mzaf_16684819529216731380.plus.aac.p.m4a,Punk,,,
TRK40862694,My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/a9/24/b5/a924b5b7-62cb-58de-8a67-840e350ee36b/mzaf_16782497682409176243.plus.aac.p.m4a,Punk,,,
TRK17154366,Get Lucky,"Daft Punk, Pharrell Williams & Nile Rodgers",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/d4/d3/1e/d4d31eb4-7405-b806-8346-3c52ad5b4cf4/mzaf_8095545455942962509.plus.aac.p.m4a,Punk,,,
TRK55149519,I'm Just a Kid,Simple Plan,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/6c/2c/e0/6c2ce04e-17a9-d03b-e7f4-fbb42656df68/mzaf_11358991502015375113.plus.aac.p.m4a,Punk,,,
TRK04804763,Misery Business,Paramore,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/36/45/e1/3645e1cb-e076-4c5a-606f-5099f3ac686c/mzaf_1349667424240188322.plus.aac.p.m4a,Punk,,,
TRK93148441,Still Into You,Paramore,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/db/60/13/db6013f7-510d-ef12-878b-16feaac842fb/mzaf_7662707399072425562.plus.aac.p.m4a,Punk,,,
TRK11849667,Happier,Marshmello & Bastille,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/fb/3f/e6/fb3fe69b-1f83-dae3-ad86-34b73a50e86c/mzaf_12086156071273718688.plus.aac.p.m4a,Punk,,,
TRK88855768,Over the Rainbow / Simple Gifts,The Piano Guys,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/05/8d/8e/058d8ebe-8045-8e03-3caf-140e2927d083/mzaf_12931220441546649559.plus.aac.p.m4a,Classical,,,
TRK94180660,"Nocturnes, Op. 9: No. 2 in E-Flat Major",Arthur Rubinstein,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/61/86/df/6186dfde-7fea-f9d1-0b64-b4dce0fc1cb0/mzaf_11988444380354777962.plus.aac.p.m4a,Classical,,,
TRK79719120,Classical Piano,"Piano For Studying, Piano Mood 钢琴心情 & Piano lullaby classic",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/4a/bd/f8/4abdf86e-f2ee-0694-c13f-068a60bef99f/mzaf_280116747380485228.plus.aac.p.m4a,Classical,,,
TRK90025614,Piano (Brain Exercises),Exam Study Classical Music Orchestra,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/b1/ec/24/b1ec2413-6dff-31bf-5e91-5d8fd8d410dc/mzaf_16519075228264808754.plus.aac.p.m4a,Classical,,,
TRK65947056,Classical Piano for Sleeping Music,Baby Lullaby Academy,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/7c/0f/b8/7c0fb82d-69e7-fbf9-d2e3-41d0a512b3db/mzaf_14089028740083505569.plus.aac.p.m4a,Classical,,,
TRK32755096,Classical Piano,Lounge relax,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/c6/71/bf/c671bf81-bcde-22a3-7e73-39f5f5583528/mzaf_2940828049431638954.plus.aac.p.m4a,Classical,,,
TRK85353578,River Flows In You,Yiruma,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/cb/24/ac/cb24ac75-128c-f817-7d81-7fbffbdaafe3/mzaf_10771880904938057317.plus.aac.p.m4a,Classical,,,
TRK89803231,Classical Piano (Baby Music),Baby Lullaby Academy,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/6d/7c/a8/6d7ca8ad-a207-ba28-baeb-acf56384c545/mzaf_17775927990557620394.plus.aac.p.m4a,Classical,,,
TRK43705508,Letting Someone Go,Zach Bryan,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/72/d6/57/72d657ca-589b-2012-a74a-432d5aa157f7/mzaf_15285041357971685199.plus.aac.p.m4a,Singer-Songwriter,,,
TRK79565507,Fast Car,Tracy Chapman,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/bb/93/7f/bb937f13-1300-567d-066f-f6100470abfc/mzaf_8116318070857768430.plus.aac.p.m4a,Singer-Songwriter,,,
TRK42275653,Stargazing,Myles Smith,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/fc/9f/38/fc9f3868-52f1-bb3b-f692-1dca6d78c0df/mzaf_1462205118009470155.plus.aac.p.m4a,Singer-Songwriter,,,
TRK04738271,Shake the Frost (Live),Tyler Childers,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/94/34/c5/9434c554-cb0d-fd7b-a9ad-6d829e664a60/mzaf_2011412483114013423.plus.aac.p.m4a,Singer-Songwriter,,,
TRK81702085,Until I Found You,Stephen Sanchez,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/53/82/c1/5382c1d4-ddba-aa2b-90df-57268895fac9/mzaf_8926201202931541051.plus.aac.p.m4a,Singer-Songwriter,,,
TRK19506529,Dandelions,Ruth B.,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/bc/5a/88/bc5a881d-dc44-fc7f-92fd-376680957969/mzaf_10218454983981161930.plus.aac.p.m4a,Singer-Songwriter,,,
TRK84335793,Slow Dancing in a Burning Room,John Mayer,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/48/21/26/48212621-ac7c-52c9-843c-49539918e568/mzaf_8749467029565637608.plus.aac.p.m4a,Singer-Songwriter,,,
TRK58805532,Héroe Favorito,Romeo Santos,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/e8/a9/4f/e8a94f6d-18d8-9b13-c1d8-12c7313d7790/mzaf_7004771098239599009.plus.aac.p.m4a,Latin,,,
TRK19468968,Burbujas de Amor,Juan Luis Guerra 4.40,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/17/c3/fa/17c3fa7a-c395-d4b4-2e05-cbd268ae089b/mzaf_14023142544995081604.plus.aac.p.m4a,Latin,,,
TRK74688995,La Bachata,Manuel Turizo,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/ed/78/6c/ed786c82-66fa-c152-76da-be838570ee04/mzaf_10282706662785676936.plus.aac.p.m4a,Latin,,,
TRK82500319,un x100to,Grupo Frontera & Bad Bunny,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/af/44/ac/af44ac2f-9dbe-a956-f529-8311b618074e/mzaf_892284930014907127.plus.aac.p.m4a,Latin,,,
TRK68743167,Vivir Mi Vida,Marc Anthony,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/10/fd/bf/10fdbf20-d17d-a8a2-6058-c1ef9f221068/mzaf_9159790581568803090.plus.aac.p.m4a,Latin,,,
TRK87429633,Suavemente,Elvis Crespo,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/42/f4/b4/42f4b497-cbfb-a982-788d-69294bd119ef/mzaf_4406960368277173940.plus.aac.p.m4a,Latin,,,
TRK00785982,Nunca Es Suficiente,Los Ángeles Azules & Natalia Lafourcade,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/9f/5f/b1/9f5fb18f-0b99-7fee-1c07-e2183aec2100/mzaf_9437295442569161446.plus.aac.p.m4a,Latin,,,
TRK11280101,Obsesión,Aventura,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/7c/7f/29/7c7f293a-bab2-7741-50a9-6639895bea26/mzaf_18419148381556148823.plus.aac.p.m4a,Latin,,,
TRK71446052,Gum Body (feat. Jorja Smith),Burna Boy,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/1f/83/9e/1f839e5a-7806-bcbc-6b90-cf2303192eff/mzaf_3354240295885673131.plus.aac.p.m4a,World,,,
TRK22254376,PALAZZO,SPINALL & Asake,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/f0/da/cd/f0dacd81-227c-c395-7b33-2b2d2dd1a09e/mzaf_12179596231976297537.plus.aac.p.m4a,World,,,
TRK71446266,Collateral Damage,Burna Boy,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/98/e7/79/98e77954-2aa8-7a2b-5fdc-baee19781019/mzaf_2032096967868644507.plus.aac.p.m4a,World,,,
TRK23677811,Last Last,Burna Boy,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/98/27/c3/9827c314-7ee0-7f70-2528-b904f3914188/mzaf_3677227575880735836.plus.aac.p.m4a,World,,,
TRK14063459,Calm Down,Rema,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/3c/7e/3b/3c7e3b1d-c005-91cb-51d1-2d86effd9990/mzaf_6788794088599474630.plus.aac.p.m4a,World,,,
TRK53773568,Do Like That,Korede Bello,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/12/bf/c2/12bfc2b7-2946-a546-ceff-25f887c7c900/mzaf_16623393040846894721.plus.aac.p.m4a,World,,,
TRK71446049,Anybody,Burna Boy,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/73/c8/52/73c852c3-65b5-adb8-b072-8e7541589167/mzaf_3512749189458134892.plus.aac.p.m4a,World,,,
TRK32115345,Kontrol,Maleek Berry,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/b7/13/84/b71384d7-e13d-8706-9fdd-88a4df16d918/mzaf_15012449597137018585.plus.aac.p.m4a,World,,,
